timestamp, utilization,threshold, sampling_rate , execution_time
20251108_215744, 60, 10000, 95, 816
20251108_215745, 60, 10000, 95, 815
20251108_215746, 60, 10000, 95, 825
20251108_215747, 60, 10000, 95, 816
20251108_215748, 60, 10000, 95, 819
20251108_215749, 60, 10000, 95, 814
20251108_215749, 60, 10000, 95, 818
20251108_215750, 60, 10000, 95, 817
20251108_215751, 60, 10000, 95, 817
20251108_215752, 60, 10000, 95, 818
20251108_215753, 60, 20000, 75, 822
20251108_215753, 60, 20000, 75, 819
20251108_215754, 60, 20000, 75, 819
20251108_215755, 60, 20000, 75, 818
20251108_215756, 60, 20000, 75, 817
20251108_215757, 60, 20000, 75, 821
20251108_215758, 60, 20000, 75, 819
20251108_215758, 60, 20000, 75, 819
20251108_215759, 60, 20000, 75, 817
20251108_215800, 60, 20000, 75, 817
20251108_215801, 60, 20000, 80, 817
20251108_215802, 60, 20000, 80, 819
20251108_215803, 60, 20000, 80, 820
20251108_215803, 60, 20000, 80, 820
20251108_215804, 60, 20000, 80, 818
20251108_215805, 60, 20000, 80, 818
20251108_215806, 60, 20000, 80, 819
20251108_215807, 60, 20000, 80, 820
20251108_215808, 60, 20000, 80, 820
20251108_215808, 60, 20000, 80, 819
20251108_215809, 60, 20000, 85, 814
20251108_215810, 60, 20000, 85, 819
20251108_215811, 60, 20000, 85, 823
20251108_215812, 60, 20000, 85, 827
20251108_215812, 60, 20000, 85, 821
20251108_215813, 60, 20000, 85, 819
20251108_215814, 60, 20000, 85, 820
20251108_215815, 60, 20000, 85, 821
20251108_215816, 60, 20000, 85, 820
20251108_215817, 60, 20000, 85, 818
20251108_215817, 60, 20000, 90, 818
20251108_215818, 60, 20000, 90, 820
20251108_215819, 60, 20000, 90, 823
20251108_215820, 60, 20000, 90, 819
20251108_215821, 60, 20000, 90, 820
20251108_215822, 60, 20000, 90, 816
20251108_215822, 60, 20000, 90, 823
20251108_215823, 60, 20000, 90, 818
20251108_215824, 60, 20000, 90, 821
20251108_215825, 60, 20000, 90, 823
20251108_215826, 60, 20000, 95, 819
20251108_215827, 60, 20000, 95, 820
20251108_215827, 60, 20000, 95, 818
20251108_215828, 60, 20000, 95, 822
20251108_215829, 60, 20000, 95, 816
20251108_215830, 60, 20000, 95, 818
20251108_215831, 60, 20000, 95, 819
20251108_215831, 60, 20000, 95, 818
20251108_215832, 60, 20000, 95, 815
20251108_215833, 60, 20000, 95, 817
20251108_215834, 60, 30000, 75, 815
20251108_215835, 60, 30000, 75, 823
20251108_215836, 60, 30000, 75, 818
20251108_215836, 60, 30000, 75, 824
20251108_215837, 60, 30000, 75, 821
20251108_215838, 60, 30000, 75, 820
20251108_215839, 60, 30000, 75, 814
20251108_215840, 60, 30000, 75, 816
20251108_215841, 60, 30000, 75, 819
20251108_215841, 60, 30000, 75, 819
20251108_215842, 60, 30000, 80, 811
20251108_215843, 60, 30000, 80, 820
20251108_215844, 60, 30000, 80, 821
20251108_215845, 60, 30000, 80, 820
20251108_215846, 60, 30000, 80, 816
20251108_215846, 60, 30000, 80, 823
20251108_215847, 60, 30000, 80, 823
20251108_215848, 60, 30000, 80, 822
20251108_215849, 60, 30000, 80, 821
20251108_215850, 60, 30000, 80, 819
20251108_215850, 60, 30000, 85, 814
20251108_215851, 60, 30000, 85, 825
20251108_215852, 60, 30000, 85, 819
20251108_215853, 60, 30000, 85, 821
20251108_215854, 60, 30000, 85, 822
20251108_215855, 60, 30000, 85, 818
20251108_215855, 60, 30000, 85, 821
20251108_215856, 60, 30000, 85, 819
20251108_215857, 60, 30000, 85, 818
20251108_215858, 60, 30000, 85, 818
20251108_215859, 60, 30000, 90, 821
20251108_215900, 60, 30000, 90, 818
20251108_215900, 60, 30000, 90, 814
20251108_215901, 60, 30000, 90, 817
20251108_215902, 60, 30000, 90, 825
20251108_215903, 60, 30000, 90, 819
20251108_215904, 60, 30000, 90, 817
20251108_215905, 60, 30000, 90, 815
20251108_215905, 60, 30000, 90, 815
20251108_215906, 60, 30000, 90, 816
20251108_215907, 60, 30000, 95, 819
20251108_215908, 60, 30000, 95, 817
20251108_215909, 60, 30000, 95, 821
20251108_215909, 60, 30000, 95, 823
20251108_215910, 60, 30000, 95, 819
20251108_215911, 60, 30000, 95, 820
20251108_215912, 60, 30000, 95, 827
20251108_215913, 60, 30000, 95, 818
20251108_215914, 60, 30000, 95, 820
20251108_215914, 60, 30000, 95, 815
20251108_215915, 60, 40000, 75, 812
20251108_215916, 60, 40000, 75, 818
20251108_215917, 60, 40000, 75, 827
20251108_215918, 60, 40000, 75, 819
20251108_215919, 60, 40000, 75, 816
20251108_215919, 60, 40000, 75, 818
20251108_215920, 60, 40000, 75, 822
20251108_215921, 60, 40000, 75, 823
20251108_215922, 60, 40000, 75, 817
20251108_215923, 60, 40000, 75, 822
20251108_215924, 60, 40000, 80, 814
20251108_215924, 60, 40000, 80, 821
20251108_215925, 60, 40000, 80, 818
20251108_215926, 60, 40000, 80, 819
20251108_215927, 60, 40000, 80, 817
20251108_215928, 60, 40000, 80, 822
20251108_215928, 60, 40000, 80, 815
20251108_215929, 60, 40000, 80, 823
20251108_215930, 60, 40000, 80, 818
20251108_215931, 60, 40000, 80, 817
20251108_215932, 60, 40000, 85, 823
20251108_215933, 60, 40000, 85, 820
20251108_215933, 60, 40000, 85, 818
20251108_215934, 60, 40000, 85, 821
20251108_215935, 60, 40000, 85, 819
20251108_215936, 60, 40000, 85, 820
20251108_215937, 60, 40000, 85, 820
20251108_215938, 60, 40000, 85, 820
20251108_215938, 60, 40000, 85, 815
20251108_215939, 60, 40000, 85, 818
20251108_215940, 60, 40000, 90, 813
20251108_215941, 60, 40000, 90, 821
20251108_215942, 60, 40000, 90, 817
20251108_215943, 60, 40000, 90, 818
20251108_215943, 60, 40000, 90, 819
20251108_215944, 60, 40000, 90, 818
20251108_215945, 60, 40000, 90, 818
20251108_215946, 60, 40000, 90, 819
20251108_215947, 60, 40000, 90, 822
20251108_215947, 60, 40000, 90, 822
20251108_215948, 60, 40000, 95, 814
20251108_215949, 60, 40000, 95, 817
20251108_215950, 60, 40000, 95, 818
20251108_215951, 60, 40000, 95, 819
20251108_215952, 60, 40000, 95, 825
20251108_215952, 60, 40000, 95, 819
20251108_215953, 60, 40000, 95, 819
20251108_215954, 60, 40000, 95, 819
20251108_215955, 60, 40000, 95, 816
20251108_215956, 60, 40000, 95, 819
20251108_215957, 60, 50000, 75, 815
20251108_215957, 60, 50000, 75, 818
20251108_215958, 60, 50000, 75, 819
20251108_215959, 60, 50000, 75, 821
20251108_220000, 60, 50000, 75, 821
20251108_220001, 60, 50000, 75, 822
20251108_220002, 60, 50000, 75, 822
20251108_220002, 60, 50000, 75, 818
20251108_220003, 60, 50000, 75, 816
20251108_220004, 60, 50000, 75, 821
20251108_220005, 60, 50000, 80, 817
20251108_220006, 60, 50000, 80, 819
20251108_220006, 60, 50000, 80, 819
20251108_220007, 60, 50000, 80, 826
20251108_220008, 60, 50000, 80, 820
20251108_220009, 60, 50000, 80, 820
20251108_220010, 60, 50000, 80, 820
20251108_220011, 60, 50000, 80, 816
20251108_220011, 60, 50000, 80, 818
20251108_220012, 60, 50000, 80, 819
20251108_220013, 60, 50000, 85, 818
20251108_220014, 60, 50000, 85, 819
20251108_220015, 60, 50000, 85, 821
20251108_220016, 60, 50000, 85, 816
20251108_220016, 60, 50000, 85, 818
20251108_220017, 60, 50000, 85, 817
20251108_220018, 60, 50000, 85, 818
20251108_220019, 60, 50000, 85, 816
20251108_220020, 60, 50000, 85, 819
20251108_220021, 60, 50000, 85, 819
20251108_220021, 60, 50000, 90, 812
20251108_220022, 60, 50000, 90, 823
20251108_220023, 60, 50000, 90, 818
20251108_220024, 60, 50000, 90, 823
20251108_220025, 60, 50000, 90, 818
20251108_220025, 60, 50000, 90, 819
20251108_220026, 60, 50000, 90, 820
20251108_220027, 60, 50000, 90, 818
20251108_220028, 60, 50000, 90, 820
20251108_220029, 60, 50000, 90, 819
20251108_220030, 60, 50000, 95, 819
20251108_220030, 60, 50000, 95, 817
20251108_220031, 60, 50000, 95, 825
20251108_220032, 60, 50000, 95, 820
20251108_220033, 60, 50000, 95, 822
20251108_220034, 60, 50000, 95, 817
20251108_220035, 60, 50000, 95, 818
20251108_220035, 60, 50000, 95, 821
20251108_220036, 60, 50000, 95, 820
20251108_220037, 60, 50000, 95, 820
20251108_220038, 60, 60000, 75, 814
20251108_220039, 60, 60000, 75, 819
20251108_220040, 60, 60000, 75, 815
20251108_220040, 60, 60000, 75, 816
20251108_220041, 60, 60000, 75, 818
20251108_220042, 60, 60000, 75, 820
20251108_220043, 60, 60000, 75, 818
20251108_220044, 60, 60000, 75, 820
20251108_220044, 60, 60000, 75, 824
20251108_220045, 60, 60000, 75, 817
20251108_220046, 60, 60000, 80, 823
20251108_220047, 60, 60000, 80, 820
20251108_220048, 60, 60000, 80, 815
20251108_220049, 60, 60000, 80, 814
20251108_220049, 60, 60000, 80, 815
20251108_220050, 60, 60000, 80, 817
20251108_220051, 60, 60000, 80, 817
20251108_220052, 60, 60000, 80, 817
20251108_220053, 60, 60000, 80, 817
20251108_220054, 60, 60000, 80, 816
20251108_220054, 60, 60000, 85, 818
20251108_220055, 60, 60000, 85, 818
20251108_220056, 60, 60000, 85, 817
20251108_220057, 60, 60000, 85, 822
20251108_220058, 60, 60000, 85, 822
20251108_220059, 60, 60000, 85, 816
20251108_220059, 60, 60000, 85, 818
20251108_220100, 60, 60000, 85, 817
20251108_220101, 60, 60000, 85, 815
20251108_220102, 60, 60000, 85, 817
20251108_220103, 60, 60000, 90, 816
20251108_220103, 60, 60000, 90, 815
20251108_220104, 60, 60000, 90, 820
20251108_220105, 60, 60000, 90, 818
20251108_220106, 60, 60000, 90, 820
20251108_220107, 60, 60000, 90, 817
20251108_220108, 60, 60000, 90, 818
20251108_220108, 60, 60000, 90, 815
20251108_220109, 60, 60000, 90, 818
20251108_220110, 60, 60000, 90, 819
20251108_220111, 60, 60000, 95, 821
20251108_220112, 60, 60000, 95, 817
20251108_220113, 60, 60000, 95, 815
20251108_220113, 60, 60000, 95, 816
20251108_220114, 60, 60000, 95, 821
20251108_220115, 60, 60000, 95, 817
20251108_220116, 60, 60000, 95, 816
20251108_220117, 60, 60000, 95, 818
20251108_220117, 60, 60000, 95, 827
20251108_220118, 60, 60000, 95, 817
20251108_220119, 60, 70000, 75, 817
20251108_220120, 60, 70000, 75, 815
20251108_220121, 60, 70000, 75, 818
20251108_220122, 60, 70000, 75, 817
20251108_220122, 60, 70000, 75, 817
20251108_220123, 60, 70000, 75, 817
20251108_220124, 60, 70000, 75, 816
20251108_220125, 60, 70000, 75, 814
20251108_220126, 60, 70000, 75, 818
20251108_220127, 60, 70000, 75, 817
20251108_220127, 60, 70000, 80, 813
20251108_220128, 60, 70000, 80, 816
20251108_220129, 60, 70000, 80, 820
20251108_220130, 60, 70000, 80, 820
20251108_220131, 60, 70000, 80, 816
20251108_220132, 60, 70000, 80, 815
20251108_220132, 60, 70000, 80, 818
20251108_220133, 60, 70000, 80, 815
20251108_220134, 60, 70000, 80, 817
20251108_220135, 60, 70000, 80, 816
20251108_220136, 60, 70000, 85, 813
20251108_220136, 60, 70000, 85, 827
20251108_220137, 60, 70000, 85, 816
20251108_220138, 60, 70000, 85, 813
20251108_220139, 60, 70000, 85, 814
20251108_220140, 60, 70000, 85, 818
20251108_220141, 60, 70000, 85, 820
20251108_220141, 60, 70000, 85, 819
20251108_220142, 60, 70000, 85, 819
20251108_220143, 60, 70000, 85, 817
20251108_220144, 60, 70000, 90, 816
20251108_220145, 60, 70000, 90, 815
20251108_220146, 60, 70000, 90, 816
20251108_220146, 60, 70000, 90, 821
20251108_220147, 60, 70000, 90, 815
20251108_220148, 60, 70000, 90, 816
20251108_220149, 60, 70000, 90, 815
20251108_220150, 60, 70000, 90, 819
20251108_220150, 60, 70000, 90, 817
20251108_220151, 60, 70000, 90, 823
20251108_220152, 60, 70000, 95, 816
20251108_220153, 60, 70000, 95, 817
20251108_220154, 60, 70000, 95, 818
20251108_220155, 60, 70000, 95, 817
20251108_220155, 60, 70000, 95, 817
20251108_220156, 60, 70000, 95, 826
20251108_220157, 60, 70000, 95, 818
20251108_220158, 60, 70000, 95, 818
20251108_220159, 60, 70000, 95, 815
20251108_220200, 60, 70000, 95, 819
20251108_220200, 60, 80000, 75, 811
20251108_220201, 60, 80000, 75, 815
20251108_220202, 60, 80000, 75, 823
20251108_220203, 60, 80000, 75, 817
20251108_220204, 60, 80000, 75, 817
20251108_220204, 60, 80000, 75, 817
20251108_220205, 60, 80000, 75, 816
20251108_220206, 60, 80000, 75, 815
20251108_220207, 60, 80000, 75, 819
20251108_220208, 60, 80000, 75, 816
20251108_220209, 60, 80000, 80, 815
20251108_220209, 60, 80000, 80, 814
20251108_220210, 60, 80000, 80, 814
20251108_220211, 60, 80000, 80, 817
20251108_220212, 60, 80000, 80, 817
20251108_220213, 60, 80000, 80, 821
20251108_220214, 60, 80000, 80, 816
20251108_220214, 60, 80000, 80, 817
20251108_220215, 60, 80000, 80, 820
20251108_220216, 60, 80000, 80, 820
20251108_220217, 60, 80000, 85, 811
20251108_220218, 60, 80000, 85, 816
20251108_220218, 60, 80000, 85, 814
20251108_220219, 60, 80000, 85, 814
20251108_220220, 60, 80000, 85, 814
20251108_220221, 60, 80000, 85, 816
20251108_220222, 60, 80000, 85, 817
20251108_220223, 60, 80000, 85, 812
20251108_220223, 60, 80000, 85, 816
20251108_220224, 60, 80000, 85, 817
20251108_220225, 60, 80000, 90, 813
20251108_220226, 60, 80000, 90, 813
20251108_220227, 60, 80000, 90, 815
20251108_220228, 60, 80000, 90, 813
20251108_220228, 60, 80000, 90, 815
20251108_220229, 60, 80000, 90, 815
20251108_220230, 60, 80000, 90, 817
20251108_220231, 60, 80000, 90, 817
20251108_220232, 60, 80000, 90, 817
20251108_220232, 60, 80000, 90, 818
20251108_220233, 60, 80000, 95, 816
20251108_220234, 60, 80000, 95, 817
20251108_220235, 60, 80000, 95, 816
20251108_220236, 60, 80000, 95, 815
20251108_220237, 60, 80000, 95, 814
20251108_220237, 60, 80000, 95, 814
20251108_220238, 60, 80000, 95, 817
20251108_220239, 60, 80000, 95, 814
20251108_220240, 60, 80000, 95, 816
20251108_220241, 60, 80000, 95, 815
20251108_220242, 60, 90000, 75, 814
20251108_220242, 60, 90000, 75, 817
20251108_220243, 60, 90000, 75, 818
20251108_220244, 60, 90000, 75, 820
20251108_220245, 60, 90000, 75, 817
20251108_220246, 60, 90000, 75, 817
20251108_220246, 60, 90000, 75, 817
20251108_220247, 60, 90000, 75, 820
20251108_220248, 60, 90000, 75, 816
20251108_220249, 60, 90000, 75, 817
20251108_220250, 60, 90000, 80, 816
20251108_220251, 60, 90000, 80, 816
20251108_220251, 60, 90000, 80, 819
20251108_220252, 60, 90000, 80, 818
20251108_220253, 60, 90000, 80, 817
20251108_220254, 60, 90000, 80, 819
20251108_220255, 60, 90000, 80, 817
20251108_220256, 60, 90000, 80, 818
20251108_220256, 60, 90000, 80, 817
20251108_220257, 60, 90000, 80, 819
20251108_220258, 60, 90000, 85, 814
20251108_220259, 60, 90000, 85, 815
20251108_220300, 60, 90000, 85, 816
20251108_220300, 60, 90000, 85, 817
20251108_220301, 60, 90000, 85, 818
20251108_220302, 60, 90000, 85, 816
20251108_220303, 60, 90000, 85, 816
20251108_220304, 60, 90000, 85, 812
20251108_220305, 60, 90000, 85, 813
20251108_220305, 60, 90000, 85, 813
20251108_220306, 60, 90000, 90, 813
20251108_220307, 60, 90000, 90, 823
20251108_220308, 60, 90000, 90, 816
20251108_220309, 60, 90000, 90, 813
20251108_220309, 60, 90000, 90, 818
20251108_220310, 60, 90000, 90, 819
20251108_220311, 60, 90000, 90, 816
20251108_220312, 60, 90000, 90, 817
20251108_220313, 60, 90000, 90, 818
20251108_220314, 60, 90000, 90, 818
20251108_220314, 60, 90000, 95, 811
20251108_220315, 60, 90000, 95, 817
20251108_220316, 60, 90000, 95, 818
20251108_220317, 60, 90000, 95, 819
20251108_220318, 60, 90000, 95, 814
20251108_220319, 60, 90000, 95, 816
20251108_220319, 60, 90000, 95, 822
20251108_220320, 60, 90000, 95, 816
20251108_220321, 60, 90000, 95, 816
20251108_220322, 60, 90000, 95, 816
20251108_220323, 60, 100000, 75, 817
20251108_220324, 60, 100000, 75, 817
20251108_220324, 60, 100000, 75, 816
20251108_220325, 60, 100000, 75, 818
20251108_220326, 60, 100000, 75, 818
20251108_220327, 60, 100000, 75, 815
20251108_220328, 60, 100000, 75, 819
20251108_220328, 60, 100000, 75, 818
20251108_220329, 60, 100000, 75, 815
20251108_220330, 60, 100000, 75, 816
20251108_220331, 60, 100000, 80, 814
20251108_220332, 60, 100000, 80, 816
20251108_220333, 60, 100000, 80, 816
20251108_220333, 60, 100000, 80, 817
20251108_220334, 60, 100000, 80, 817
20251108_220335, 60, 100000, 80, 818
20251108_220336, 60, 100000, 80, 815
20251108_220337, 60, 100000, 80, 816
20251108_220337, 60, 100000, 80, 816
20251108_220338, 60, 100000, 80, 816
20251108_220339, 60, 100000, 85, 816
20251108_220340, 60, 100000, 85, 816
20251108_220341, 60, 100000, 85, 817
20251108_220342, 60, 100000, 85, 820
20251108_220342, 60, 100000, 85, 818
20251108_220343, 60, 100000, 85, 814
20251108_220344, 60, 100000, 85, 818
20251108_220345, 60, 100000, 85, 818
20251108_220346, 60, 100000, 85, 814
20251108_220347, 60, 100000, 85, 816
20251108_220347, 60, 100000, 90, 816
20251108_220348, 60, 100000, 90, 818
20251108_220349, 60, 100000, 90, 815
20251108_220350, 60, 100000, 90, 817
20251108_220351, 60, 100000, 90, 816
20251108_220351, 60, 100000, 90, 814
20251108_220352, 60, 100000, 90, 816
20251108_220353, 60, 100000, 90, 813
20251108_220354, 60, 100000, 90, 817
20251108_220355, 60, 100000, 90, 821
20251108_220356, 60, 100000, 95, 815
20251108_220356, 60, 100000, 95, 817
20251108_220357, 60, 100000, 95, 814
20251108_220358, 60, 100000, 95, 816
20251108_220359, 60, 100000, 95, 817
20251108_220400, 60, 100000, 95, 815
20251108_220401, 60, 100000, 95, 815
20251108_220401, 60, 100000, 95, 817
20251108_220402, 60, 100000, 95, 820
20251108_220403, 60, 100000, 95, 817
20251108_220404, 70, 10000, 75, 2547
20251108_220406, 70, 10000, 75, 2546
20251108_220409, 70, 10000, 75, 2549
20251108_220412, 70, 10000, 75, 2556
20251108_220414, 70, 10000, 75, 2550
20251108_220417, 70, 10000, 75, 2560
20251108_220419, 70, 10000, 75, 2551
20251108_220422, 70, 10000, 75, 2556
20251108_220424, 70, 10000, 75, 2551
20251108_220427, 70, 10000, 75, 2549
20251108_220429, 70, 10000, 80, 2548
20251108_220432, 70, 10000, 80, 2553
20251108_220435, 70, 10000, 80, 2553
20251108_220437, 70, 10000, 80, 2550
20251108_220440, 70, 10000, 80, 2553
20251108_220442, 70, 10000, 80, 2558
20251108_220445, 70, 10000, 80, 2553
20251108_220447, 70, 10000, 80, 2556
20251108_220450, 70, 10000, 80, 2553
20251108_220452, 70, 10000, 80, 2551
20251108_220455, 70, 10000, 85, 2553
20251108_220458, 70, 10000, 85, 2552
20251108_220500, 70, 10000, 85, 2552
20251108_220503, 70, 10000, 85, 2555
20251108_220505, 70, 10000, 85, 2553
20251108_220508, 70, 10000, 85, 2555
20251108_220510, 70, 10000, 85, 2553
20251108_220513, 70, 10000, 85, 2551
20251108_220516, 70, 10000, 85, 2554
20251108_220518, 70, 10000, 85, 2553
20251108_220521, 70, 10000, 90, 2553
20251108_220523, 70, 10000, 90, 2549
20251108_220526, 70, 10000, 90, 2555
20251108_220528, 70, 10000, 90, 2554
20251108_220531, 70, 10000, 90, 2549
20251108_220533, 70, 10000, 90, 2554
20251108_220536, 70, 10000, 90, 2552
20251108_220539, 70, 10000, 90, 2556
20251108_220541, 70, 10000, 90, 2553
20251108_220544, 70, 10000, 90, 2554
20251108_220546, 70, 10000, 95, 2551
20251108_220549, 70, 10000, 95, 2555
20251108_220551, 70, 10000, 95, 2563
20251108_220554, 70, 10000, 95, 2552
20251108_220556, 70, 10000, 95, 2557
20251108_220559, 70, 10000, 95, 2552
20251108_220602, 70, 10000, 95, 2560
20251108_220604, 70, 10000, 95, 2555
20251108_220607, 70, 10000, 95, 2559
20251108_220609, 70, 10000, 95, 2550
20251108_220612, 70, 20000, 75, 2555
20251108_220614, 70, 20000, 75, 2553
20251108_220617, 70, 20000, 75, 2556
20251108_220620, 70, 20000, 75, 2554
20251108_220622, 70, 20000, 75, 2557
20251108_220625, 70, 20000, 75, 2554
20251108_220627, 70, 20000, 75, 2556
20251108_220630, 70, 20000, 75, 2555
20251108_220632, 70, 20000, 75, 2554
20251108_220635, 70, 20000, 75, 2557
20251108_220638, 70, 20000, 80, 2569
20251108_220640, 70, 20000, 80, 2554
20251108_220643, 70, 20000, 80, 2556
20251108_220645, 70, 20000, 80, 2552
20251108_220648, 70, 20000, 80, 2557
20251108_220650, 70, 20000, 80, 2557
20251108_220653, 70, 20000, 80, 2555
20251108_220655, 70, 20000, 80, 2555
20251108_220658, 70, 20000, 80, 2558
20251108_220701, 70, 20000, 80, 2551
20251108_220703, 70, 20000, 85, 2552
20251108_220706, 70, 20000, 85, 2555
20251108_220708, 70, 20000, 85, 2554
20251108_220711, 70, 20000, 85, 2549
20251108_220713, 70, 20000, 85, 2555
20251108_220716, 70, 20000, 85, 2548
20251108_220718, 70, 20000, 85, 2555
20251108_220721, 70, 20000, 85, 2559
20251108_220724, 70, 20000, 85, 2553
20251108_220726, 70, 20000, 85, 2553
20251108_220729, 70, 20000, 90, 2553
20251108_220731, 70, 20000, 90, 2554
20251108_220734, 70, 20000, 90, 2553
20251108_220736, 70, 20000, 90, 2558
20251108_220739, 70, 20000, 90, 2559
20251108_220742, 70, 20000, 90, 2554
20251108_220744, 70, 20000, 90, 2551
20251108_220747, 70, 20000, 90, 2561
20251108_220749, 70, 20000, 90, 2563
20251108_220752, 70, 20000, 90, 2553
20251108_220754, 70, 20000, 95, 2551
20251108_220757, 70, 20000, 95, 2558
20251108_220759, 70, 20000, 95, 2553
20251108_220802, 70, 20000, 95, 2551
20251108_220805, 70, 20000, 95, 2559
20251108_220807, 70, 20000, 95, 2550
20251108_220810, 70, 20000, 95, 2570
20251108_220812, 70, 20000, 95, 2556
20251108_220815, 70, 20000, 95, 2553
20251108_220817, 70, 20000, 95, 2559
20251108_220820, 70, 30000, 75, 2551
20251108_220823, 70, 30000, 75, 2556
20251108_220825, 70, 30000, 75, 2558
20251108_220828, 70, 30000, 75, 2556
20251108_220830, 70, 30000, 75, 2558
20251108_220833, 70, 30000, 75, 2555
20251108_220835, 70, 30000, 75, 2556
20251108_220838, 70, 30000, 75, 2552
20251108_220840, 70, 30000, 75, 2557
20251108_220843, 70, 30000, 75, 2555
20251108_220846, 70, 30000, 80, 2552
20251108_220848, 70, 30000, 80, 2555
20251108_220851, 70, 30000, 80, 2555
20251108_220853, 70, 30000, 80, 2574
20251108_220856, 70, 30000, 80, 2557
20251108_220858, 70, 30000, 80, 2557
20251108_220901, 70, 30000, 80, 2555
20251108_220904, 70, 30000, 80, 2555
20251108_220906, 70, 30000, 80, 2559
20251108_220909, 70, 30000, 80, 2554
20251108_220911, 70, 30000, 85, 2551
20251108_220914, 70, 30000, 85, 2557
20251108_220916, 70, 30000, 85, 2557
20251108_220919, 70, 30000, 85, 2551
20251108_220921, 70, 30000, 85, 2551
20251108_220924, 70, 30000, 85, 2551
20251108_220927, 70, 30000, 85, 2549
20251108_220929, 70, 30000, 85, 2549
20251108_220932, 70, 30000, 85, 2551
20251108_220934, 70, 30000, 85, 2556
20251108_220937, 70, 30000, 90, 2551
20251108_220939, 70, 30000, 90, 2550
20251108_220942, 70, 30000, 90, 2550
20251108_220945, 70, 30000, 90, 2550
20251108_220947, 70, 30000, 90, 2549
20251108_220950, 70, 30000, 90, 2570
20251108_220952, 70, 30000, 90, 2557
20251108_220955, 70, 30000, 90, 2554
20251108_220957, 70, 30000, 90, 2552
20251108_221000, 70, 30000, 90, 2551
20251108_221002, 70, 30000, 95, 2550
20251108_221005, 70, 30000, 95, 2555
20251108_221008, 70, 30000, 95, 2553
20251108_221010, 70, 30000, 95, 2558
20251108_221013, 70, 30000, 95, 2554
20251108_221015, 70, 30000, 95, 2558
20251108_221018, 70, 30000, 95, 2555
20251108_221020, 70, 30000, 95, 2554
20251108_221023, 70, 30000, 95, 2566
20251108_221026, 70, 30000, 95, 2557
20251108_221028, 70, 40000, 75, 2553
20251108_221031, 70, 40000, 75, 2558
20251108_221033, 70, 40000, 75, 2556
20251108_221036, 70, 40000, 75, 2554
20251108_221038, 70, 40000, 75, 2554
20251108_221041, 70, 40000, 75, 2557
20251108_221043, 70, 40000, 75, 2559
20251108_221046, 70, 40000, 75, 2555
20251108_221049, 70, 40000, 75, 2558
20251108_221051, 70, 40000, 75, 2556
20251108_221054, 70, 40000, 80, 2553
20251108_221056, 70, 40000, 80, 2558
20251108_221059, 70, 40000, 80, 2553
20251108_221101, 70, 40000, 80, 2561
20251108_221104, 70, 40000, 80, 2552
20251108_221107, 70, 40000, 80, 2554
20251108_221109, 70, 40000, 80, 2552
20251108_221112, 70, 40000, 80, 2553
20251108_221114, 70, 40000, 80, 2556
20251108_221117, 70, 40000, 80, 2559
20251108_221119, 70, 40000, 85, 2553
20251108_221122, 70, 40000, 85, 2555
20251108_221124, 70, 40000, 85, 2558
20251108_221127, 70, 40000, 85, 2550
20251108_221130, 70, 40000, 85, 2555
20251108_221132, 70, 40000, 85, 2556
20251108_221135, 70, 40000, 85, 2558
20251108_221137, 70, 40000, 85, 2553
20251108_221140, 70, 40000, 85, 2564
20251108_221142, 70, 40000, 85, 2554
20251108_221145, 70, 40000, 90, 2552
20251108_221148, 70, 40000, 90, 2553
20251108_221150, 70, 40000, 90, 2556
20251108_221153, 70, 40000, 90, 2556
20251108_221155, 70, 40000, 90, 2555
20251108_221158, 70, 40000, 90, 2553
20251108_221200, 70, 40000, 90, 2557
20251108_221203, 70, 40000, 90, 2557
20251108_221205, 70, 40000, 90, 2559
20251108_221208, 70, 40000, 90, 2551
20251108_221211, 70, 40000, 95, 2552
20251108_221213, 70, 40000, 95, 2552
20251108_221216, 70, 40000, 95, 2553
20251108_221218, 70, 40000, 95, 2556
20251108_221221, 70, 40000, 95, 2557
20251108_221223, 70, 40000, 95, 2557
20251108_221226, 70, 40000, 95, 2558
20251108_221228, 70, 40000, 95, 2556
20251108_221231, 70, 40000, 95, 2551
20251108_221234, 70, 40000, 95, 2553
20251108_221236, 70, 50000, 75, 2552
20251108_221239, 70, 50000, 75, 2553
20251108_221241, 70, 50000, 75, 2554
20251108_221244, 70, 50000, 75, 2555
20251108_221246, 70, 50000, 75, 2553
20251108_221249, 70, 50000, 75, 2554
20251108_221252, 70, 50000, 75, 2548
20251108_221254, 70, 50000, 75, 2557
20251108_221257, 70, 50000, 75, 2567
20251108_221259, 70, 50000, 75, 2559
20251108_221302, 70, 50000, 80, 2558
20251108_221304, 70, 50000, 80, 2551
20251108_221307, 70, 50000, 80, 2551
20251108_221309, 70, 50000, 80, 2558
20251108_221312, 70, 50000, 80, 2557
20251108_221315, 70, 50000, 80, 2554
20251108_221317, 70, 50000, 80, 2555
20251108_221320, 70, 50000, 80, 2555
20251108_221322, 70, 50000, 80, 2550
20251108_221325, 70, 50000, 80, 2554
20251108_221327, 70, 50000, 85, 2552
20251108_221330, 70, 50000, 85, 2556
20251108_221333, 70, 50000, 85, 2550
20251108_221335, 70, 50000, 85, 2555
20251108_221338, 70, 50000, 85, 2555
20251108_221340, 70, 50000, 85, 2552
20251108_221343, 70, 50000, 85, 2552
